D_w_x_y_z		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
D_1_2_3_6	25	22	24	33	31	27	25	48	20	43	17	16	14	19	10	9	45	47	6	46	44	3	13	37	36	35	34	32	2	30	41	28	4	21	7	38	15	11	39	42	40	0	26	23	18	12	8	5	1	29	
D_1_2_3_6	26	22	24	39	38	37	33	25	21	17	16	14	13	41	3	7	6	46	11	1	2	36	35	34	47	32	31	30	29	27	45	26	48	43	40	19	18	8	9	44	10	28	20	0	23	15	12	5	4	42	
D_1_2_3_6	27	6	8	24	22	35	37	18	17	39	14	40	13	7	45	46	1	11	41	30	43	38	44	36	47	33	32	31	29	49	27	26	25	2	3	21	20	19	16	28	12	5	4	9	15	10	34	23	48	42	
D_1_2_3_6	28	18	1	6	8	42	37	2	46	45	30	7	17	11	32	40	38	24	35	31	41	39	29	43	44	36	28	49	3	4	5	21	10	12	19	16	26	14	13	27	47	9	15	34	33	22	23	48	25	20	
D_1_2_3_6	29	1	18	8	12	42	38	21	41	37	40	29	11	7	5	34	36	32	30	28	39	26	35	31	48	49	43	45	16	46	47	13	10	9	6	4	3	2	23	44	0	27	25	22	20	19	17	15	14	33	
D_1_2_3_6	30	12	23	5	42	49	18	11	15	8	32	1	34	33	35	31	36	37	40	39	30	41	43	44	45	46	47	38	29	24	26	25	48	2	21	20	19	17	3	28	4	10	9	7	6	27	14	16	22	13	
D_1_2_3_6	31	42	15	23	34	26	12	32	49	5	4	48	2	29	30	31	33	35	38	37	39	40	41	43	45	46	47	36	28	24	25	1	21	20	19	18	17	3	14	13	27	10	9	7	6	11	8	16	22	44	
D_1_2_3_6	32	23	15	49	26	48	20	19	34	16	27	36	12	29	10	9	43	5	4	44	47	40	41	33	32	31	45	30	39	35	24	25	21	17	14	13	2	3	28	1	46	6	42	11	8	38	37	18	22	7	
D_1_2_3_6	33	33	15	49	26	25	48	23	31	20	19	16	27	28	10	9	4	44	47	35	38	39	32	40	41	43	30	45	36	34	24	22	21	17	14	13	2	11	29	3	5	1	46	8	6	7	37	12	18	42	
D_1_2_3_6	34	27	22	24	31	25	48	33	20	35	16	28	13	14	10	47	9	2	3	4	44	41	46	34	40	43	36	38	39	45	30	49	26	21	19	7	15	29	11	1	5	6	8	12	17	37	18	23	32	42	
D_1_2_3_6	35	22	24	33	31	27	25	20	38	43	17	16	44	14	19	10	9	46	7	6	47	3	45	37	36	35	34	1	32	2	30	41	28	13	4	48	21	11	39	42	40	0	26	23	18	15	12	8	5	29	
D_1_2_3_6	36	22	11	24	39	38	37	33	25	21	17	14	13	41	45	3	7	6	46	1	2	36	35	34	47	32	31	30	29	27	26	48	40	19	18	8	16	43	9	28	20	44	42	0	15	12	10	5	4	23	
D_1_2_3_6	37	18	6	8	24	22	35	17	37	14	39	11	13	7	45	46	1	40	41	29	38	43	44	36	32	31	30	28	49	26	25	2	21	3	4	20	19	16	27	12	5	47	42	15	10	34	33	23	48	9	
D_1_2_3_6	38	42	1	37	18	6	8	40	45	17	46	30	38	32	7	11	12	41	31	29	28	39	34	35	36	26	49	44	21	16	14	13	10	9	5	4	2	43	19	47	0	27	25	48	23	22	20	15	3	33	
D_1_2_3_6	39	42	12	8	5	18	21	36	41	11	1	29	34	37	40	31	33	30	35	32	24	39	43	44	45	46	47	38	28	49	26	2	48	23	3	4	6	7	16	9	10	13	14	15	17	19	20	22	25	27	
D_1_2_3_6	40	12	5	23	42	49	35	26	34	8	32	4	1	15	18	33	31	30	39	37	38	40	41	43	44	46	47	36	29	24	25	48	2	21	20	19	17	3	28	6	10	9	7	27	45	13	14	16	22	11	
D_1_2_3_6	41	23	42	15	49	48	29	30	32	19	34	26	12	27	5	2	47	39	36	40	35	41	33	43	45	46	28	38	37	24	10	21	1	20	3	17	4	14	13	25	9	7	44	6	22	11	16	18	31	8	
D_1_2_3_6	42	23	15	49	26	25	48	20	19	16	27	36	29	10	47	44	4	43	5	41	9	32	39	31	30	40	45	35	33	34	24	21	17	14	13	12	2	28	3	22	1	46	6	11	7	8	38	37	18	42	
D_1_2_3_6	43	15	49	33	31	28	27	26	25	48	23	39	19	16	20	4	10	9	47	44	13	38	41	36	35	34	32	2	30	29	14	45	7	22	21	17	11	43	3	40	46	42	0	18	12	8	6	5	1	37	
D_1_2_3_6	44	27	22	24	33	25	48	20	19	17	16	28	13	14	31	10	47	9	2	3	44	46	34	40	39	43	36	41	38	45	35	49	29	4	7	30	15	11	21	37	12	23	8	42	26	6	5	32	1	18	
D_1_2_3_6	45	22	16	24	33	31	25	20	38	43	17	44	14	39	10	9	46	7	6	3	13	37	36	35	34	1	32	2	30	40	41	27	45	48	4	21	47	11	28	19	42	0	26	23	18	15	12	8	5	29	
D_1_2_3_6	46	22	6	11	24	33	21	17	37	38	14	39	13	7	45	46	3	1	41	30	43	36	35	34	47	32	31	40	29	49	27	26	25	48	2	20	19	18	16	28	8	4	5	44	12	9	10	15	23	42	
D_1_2_3_6	47	46	18	6	8	24	22	17	35	14	37	11	38	40	45	1	28	41	36	43	44	32	31	30	29	39	27	49	25	2	3	4	5	7	10	26	13	12	16	19	20	21	34	33	9	42	23	48	47	15	
D_1_2_3_6	48	18	8	6	42	1	37	32	41	40	45	46	38	11	21	30	7	12	29	26	39	34	31	28	49	44	35	16	14	13	10	9	5	4	47	2	43	36	0	27	25	48	23	22	20	19	17	15	3	33	
D_1_2_3_6	49	8	12	42	5	18	21	36	41	11	1	29	34	37	31	33	30	32	24	40	38	43	44	45	46	47	35	28	49	26	25	48	23	2	3	19	17	4	6	7	9	13	10	14	27	15	16	20	22	39	
D_1_2_3_7	1	34	40	12	8	37	27	17	16	33	28	9	7	43	48	46	1	22	19	30	29	24	32	39	42	45	31	36	49	23	21	15	14	13	26	10	6	5	25	47	2	3	44	4	38	11	35	18	20	41	
D_1_2_3_7	2	28	22	37	24	30	19	17	16	33	34	48	12	40	5	1	27	39	43	32	44	31	45	46	29	47	38	49	25	23	21	3	15	14	13	4	6	11	26	9	8	7	2	10	41	36	35	18	20	42	
D_1_2_3_7	3	37	5	22	19	30	25	34	26	11	28	7	27	47	2	1	16	33	31	24	40	42	43	44	45	38	39	49	13	3	20	4	6	8	15	9	14	48	12	46	41	23	36	35	17	32	18	29	21	10	
D_1_2_3_7	4	38	18	5	47	22	19	25	26	27	30	31	11	7	36	37	2	1	45	33	40	34	35	28	48	24	21	20	16	44	14	13	12	9	4	3	42	39	43	41	46	0	29	23	17	15	10	8	6	32	
D_1_2_3_7	5	47	18	44	38	24	30	31	14	13	36	26	11	42	5	45	2	25	41	43	35	33	28	27	39	49	23	22	21	20	1	19	17	16	3	4	6	48	10	7	46	8	37	9	12	15	34	32	29	40	
D_1_2_3_7	6	18	49	23	21	20	32	36	14	38	11	13	41	42	6	44	45	2	47	10	39	29	35	33	43	31	30	27	24	25	48	19	17	16	15	3	26	9	4	5	7	28	1	46	12	40	37	34	22	8	
D_1_2_3_7	7	35	18	41	49	32	23	21	20	36	38	15	39	13	10	43	8	44	6	45	4	3	29	31	33	46	47	42	24	2	25	48	9	17	11	14	28	1	5	7	12	16	27	37	19	34	22	30	26	40	
D_1_2_3_7	8	32	29	41	10	49	23	20	35	15	12	8	42	6	43	4	3	44	46	9	40	39	36	34	33	31	26	24	48	1	21	2	17	7	11	25	14	13	27	47	45	5	38	16	18	19	22	30	28	37	
D_1_2_3_7	9	46	29	32	15	49	23	21	20	17	35	12	9	8	40	41	4	3	43	10	39	28	36	34	31	42	27	24	25	48	1	2	16	14	6	26	11	7	47	45	44	5	38	13	33	18	19	30	22	37	
D_1_2_3_7	10	8	46	15	34	35	37	39	16	12	29	43	28	1	40	17	30	31	32	24	27	36	41	42	45	33	26	49	48	6	7	9	25	10	3	5	13	2	19	20	21	23	14	4	47	38	11	18	22	44	
D_1_2_3_7	11	12	28	40	34	37	22	19	31	17	16	33	48	27	9	7	46	1	39	32	42	43	45	30	29	36	24	49	23	21	15	14	13	10	26	8	6	4	5	25	47	2	3	44	38	11	35	18	20	41	
D_1_2_3_7	12	22	28	5	16	37	24	27	19	17	30	33	34	40	1	48	25	39	31	43	44	45	46	47	26	38	49	21	2	3	4	6	7	8	9	23	11	12	13	14	15	36	10	32	41	42	29	18	20	35	
D_1_2_3_7	13	19	30	5	22	37	34	33	28	27	26	25	45	16	38	7	11	1	47	2	39	40	31	3	42	4	6	14	8	48	9	44	20	18	12	13	24	43	41	46	0	35	32	29	23	21	17	15	10	36	
D_1_2_3_7	14	38	18	47	44	22	19	25	26	27	30	31	11	7	5	36	2	45	42	40	33	34	28	35	37	24	21	20	16	14	13	12	9	4	3	1	48	39	43	41	46	0	29	23	17	15	10	8	6	32	
D_1_2_3_7	15	38	47	18	44	30	32	36	14	13	26	11	24	42	5	45	3	2	25	41	43	35	33	31	27	39	49	23	22	1	21	20	19	17	16	6	48	7	10	46	4	8	37	40	12	15	34	29	28	9	
D_1_2_3_7	16	20	18	49	23	21	32	35	15	14	36	11	13	38	41	6	42	44	45	47	10	29	39	33	43	31	30	27	24	9	25	48	19	17	2	3	4	26	7	1	46	5	28	8	37	12	16	34	22	40	
D_1_2_3_7	17	35	36	41	49	32	23	21	20	18	15	39	13	10	43	8	44	6	4	3	46	29	31	38	45	34	33	47	42	24	14	2	25	48	17	9	11	1	5	7	12	27	28	16	37	19	22	26	30	40	
D_1_2_3_7	18	46	29	32	41	23	10	49	20	35	15	12	8	6	4	3	43	9	40	39	36	42	34	33	31	26	24	48	1	21	2	17	16	14	25	7	13	11	47	45	44	5	37	18	19	30	22	28	27	38	
D_1_2_3_7	19	46	29	15	49	23	21	20	17	35	28	39	12	9	8	40	41	4	43	10	36	34	32	31	42	45	27	24	25	48	1	2	3	16	14	6	26	11	7	47	44	5	38	13	33	18	19	30	22	37	
D_1_2_3_7	20	8	46	34	48	37	39	16	12	29	28	43	27	1	40	17	30	31	32	24	35	36	41	42	45	33	26	49	23	6	7	9	25	10	3	5	13	15	2	19	21	22	14	4	47	38	11	18	20	44	
D_1_2_3_7	21	12	22	28	40	37	27	19	30	17	16	31	33	24	34	9	7	1	48	32	39	42	43	29	45	46	26	49	23	21	15	14	13	4	10	5	8	6	47	2	3	44	38	25	36	35	11	18	20	41	
D_1_2_3_7	22	37	22	28	5	30	27	19	17	16	33	34	24	40	7	2	1	48	26	39	31	43	44	45	47	38	49	12	21	3	4	15	6	14	13	8	25	11	9	46	42	41	23	36	35	32	18	29	20	10	
D_1_2_3_7	23	19	37	5	30	22	25	26	38	18	27	16	11	33	34	7	2	1	47	31	42	28	35	36	48	24	44	20	45	14	13	12	9	8	6	4	3	40	46	41	43	0	32	29	23	21	17	15	10	39	
D_1_2_3_7	24	38	18	44	47	11	26	19	45	30	31	42	25	7	5	36	2	22	33	34	35	28	37	27	24	20	23	21	39	16	14	13	12	10	9	4	3	1	48	40	43	46	0	32	29	17	15	8	6	41	
D_1_2_3_7	25	38	47	18	44	23	32	36	14	13	26	11	49	42	5	45	3	2	25	41	43	35	33	31	30	27	39	24	1	21	20	19	17	16	15	6	48	10	7	22	46	4	8	12	40	37	34	29	28	9	
D_1_2_3_7	26	20	18	41	49	23	21	32	35	15	14	25	36	13	10	38	6	42	44	45	47	11	39	33	43	31	29	27	24	9	48	19	17	2	3	4	26	1	46	5	7	28	8	37	12	16	34	22	30	40	
D_1_2_3_7	27	41	49	32	23	21	20	35	36	39	15	43	13	9	8	44	6	4	3	46	10	29	42	31	38	45	34	33	47	24	26	25	48	2	18	7	17	11	14	27	1	5	12	16	28	37	19	22	30	40	
D_1_2_3_7	28	46	32	41	29	49	23	20	35	15	14	12	9	8	6	4	3	43	10	40	39	36	42	34	33	31	27	24	25	48	1	21	2	17	16	26	13	11	7	47	45	44	5	38	18	19	22	30	28	37	
D_1_2_3_7	29	46	29	8	9	17	35	15	28	12	39	20	21	40	41	4	43	10	31	30	24	37	34	36	42	45	32	27	49	25	48	23	1	2	16	14	3	26	11	7	6	47	44	38	13	18	33	19	22	5	
D_1_2_3_7	30	12	46	8	27	43	28	40	39	16	37	29	48	34	33	19	1	17	30	24	32	35	36	42	45	31	26	49	23	22	21	15	14	13	3	10	9	7	6	4	5	47	2	44	38	25	11	18	20	41	
D_1_2_3_7	31	12	22	28	40	37	27	19	17	16	30	31	24	34	5	1	33	48	25	32	39	42	29	43	45	46	49	9	21	15	14	13	3	10	4	23	6	8	7	47	2	44	26	38	36	35	11	18	20	41	
D_1_2_3_7	32	22	28	30	5	37	24	19	17	16	33	34	27	26	40	7	2	1	42	43	44	31	45	47	39	38	49	48	3	4	6	8	9	11	12	25	13	15	21	36	14	32	10	41	18	20	29	46	23	35	
D_1_2_3_7	33	19	5	22	36	34	33	31	30	27	26	25	37	18	16	45	38	7	1	11	2	47	35	3	40	4	6	28	13	9	48	42	20	12	44	14	24	41	46	43	0	32	29	23	21	17	15	10	8	39	
D_1_2_3_7	34	47	18	44	38	11	26	30	31	36	22	25	7	42	5	45	2	40	37	35	34	28	27	39	24	49	23	9	10	48	13	14	4	3	16	17	1	19	20	21	6	43	46	12	8	15	33	32	29	41	
D_1_2_3_7	35	47	18	44	38	11	49	26	32	14	13	23	36	41	42	45	2	10	39	35	33	43	31	30	27	25	24	21	1	20	19	17	16	3	15	48	5	6	7	22	46	4	37	8	9	12	34	29	28	40	
D_1_2_3_7	36	20	35	18	41	49	25	32	23	21	36	38	15	14	13	11	10	6	44	4	3	45	47	39	42	43	33	31	29	24	48	2	19	17	9	27	1	46	5	7	8	12	28	16	37	34	22	26	30	40	
D_1_2_3_7	37	41	49	23	21	20	35	39	15	32	42	13	9	8	43	6	44	4	3	46	10	29	40	38	36	34	47	33	24	17	26	2	25	48	18	7	11	12	14	1	45	5	28	27	37	19	22	31	30	16	
D_1_2_3_7	38	32	46	29	41	35	15	14	21	12	10	24	8	23	4	3	43	20	9	31	36	34	28	39	40	42	33	27	49	25	48	1	2	16	13	26	11	7	6	47	45	44	5	38	17	18	19	22	30	37	
D_1_2_3_7	39	46	29	8	9	34	15	35	28	12	21	20	17	40	4	43	39	31	30	24	36	33	37	41	42	45	32	27	49	25	48	23	19	1	16	14	2	26	10	7	6	3	47	44	38	11	13	18	22	5	
D_1_2_3_7	40	12	46	40	8	28	22	29	19	17	16	33	34	27	37	39	7	43	1	48	36	32	31	42	30	45	24	49	23	21	15	14	13	10	26	9	6	5	25	47	2	3	44	4	38	11	35	18	20	41	
D_1_2_3_7	41	1	22	28	37	24	27	19	17	16	30	31	12	34	40	5	33	48	25	32	39	43	29	45	46	47	49	9	21	3	15	14	13	11	10	4	23	6	8	7	2	44	42	26	38	36	35	18	20	41	
D_1_2_3_7	42	37	5	22	19	30	26	16	34	25	11	33	17	7	28	27	2	1	40	31	24	42	43	44	45	47	39	38	49	13	3	4	6	8	15	9	48	12	46	41	10	23	36	35	18	32	20	21	29	14	
D_1_2_3_7	43	38	5	47	22	19	26	27	18	16	45	30	31	11	7	36	37	2	1	25	33	34	35	28	40	24	42	20	44	14	13	12	9	6	4	3	48	39	43	41	46	0	29	23	21	17	15	10	8	32	
D_1_2_3_7	44	47	18	44	38	11	30	31	14	36	26	25	42	5	45	2	39	41	35	34	33	28	27	37	24	49	23	1	3	4	6	7	9	48	13	10	16	17	19	20	21	22	12	32	8	40	29	43	46	15	
D_1_2_3_7	45	38	44	18	23	21	32	36	14	13	11	49	41	42	6	45	2	47	10	26	39	27	35	33	43	31	30	24	48	3	20	19	17	4	16	15	5	25	7	1	46	8	12	9	37	34	22	29	28	40	
D_1_2_3_7	46	20	35	18	41	49	32	23	21	36	38	15	14	13	10	44	6	45	4	3	47	39	29	31	42	43	33	46	24	2	25	48	17	9	11	28	1	5	7	8	40	16	27	37	19	34	22	30	26	12	
D_1_2_3_7	47	41	10	49	23	32	21	20	35	15	13	29	8	42	6	43	4	3	44	46	9	31	39	36	34	33	40	24	25	1	48	2	18	17	7	26	14	12	11	27	47	45	5	38	16	19	22	30	28	37	
D_1_2_3_7	48	46	29	32	24	23	21	20	17	15	35	12	9	8	40	41	4	3	43	10	39	28	36	34	31	42	27	49	25	48	1	2	16	14	13	26	11	7	6	47	45	44	5	38	33	18	19	30	22	37	
D_1_2_3_7	49	8	46	29	15	34	35	28	20	9	12	39	40	43	16	17	32	31	30	24	36	37	41	42	45	33	27	49	25	6	7	26	10	2	4	13	1	19	21	23	48	14	3	47	44	38	11	18	22	5	
D_1_2_4_5	1	39	32	26	23	44	19	31	40	25	48	42	16	43	38	12	3	4	47	1	35	34	33	2	30	41	27	5	6	8	22	46	20	37	18	17	15	13	45	0	24	29	28	21	14	11	10	9	7	36	
D_1_2_4_5	2	23	3	16	26	38	27	32	19	33	34	15	35	25	40	44	46	4	2	39	37	41	42	43	30	47	24	49	12	1	5	21	20	6	17	7	13	48	45	8	9	22	11	36	14	18	31	29	28	10	
D_1_2_4_5	3	23	15	46	35	34	27	38	39	40	21	22	5	44	2	16	32	28	30	24	33	37	41	42	47	31	26	49	48	3	4	7	8	25	11	10	14	17	18	19	20	13	12	36	9	6	43	29	45	1	
D_1_2_4_5	4	46	21	24	41	34	32	30	28	27	23	22	18	16	15	49	13	11	8	14	6	1	42	2	40	38	37	35	3	33	31	4	7	25	12	10	5	19	17	29	47	45	44	43	20	9	36	48	26	39	
D_1_2_4_5	5	21	14	24	46	36	34	33	28	27	22	18	17	15	49	7	5	6	8	13	11	9	43	42	45	3	41	40	37	2	1	35	12	31	30	16	10	20	4	47	44	19	23	48	39	38	25	26	29	32	
D_1_2_4_5	6	45	36	14	10	24	30	22	21	20	18	17	29	13	11	9	8	6	5	41	28	38	42	34	43	46	33	31	47	49	1	19	4	7	12	15	27	26	2	3	44	39	37	16	35	23	32	48	25	40	
D_1_2_4_5	7	45	36	29	9	24	43	41	30	28	20	14	49	10	1	8	11	6	7	12	47	2	42	38	37	4	35	34	33	5	25	13	48	22	21	19	18	27	17	26	46	15	44	16	39	40	23	32	31	3	
D_1_2_4_5	8	9	45	43	36	29	1	47	48	42	7	20	10	31	12	37	24	30	32	33	39	35	38	40	41	44	34	28	49	14	25	2	22	19	18	17	4	27	5	11	8	46	3	26	13	15	16	21	23	6	
D_1_2_4_5	9	29	37	31	39	26	12	10	43	48	45	47	4	3	2	1	25	19	33	30	32	24	36	38	41	42	44	35	40	49	23	22	20	18	17	16	6	28	13	11	9	8	7	27	5	46	14	34	21	15	
D_1_2_4_5	10	39	26	44	48	40	25	16	43	12	47	31	35	37	3	2	1	32	23	33	42	29	28	38	49	9	4	5	6	7	8	22	20	13	15	17	18	19	11	46	41	45	0	34	30	27	21	14	10	36	
D_1_2_4_5	11	44	26	39	32	23	40	42	3	47	31	25	48	12	2	4	27	16	19	38	34	30	33	35	18	37	20	17	15	43	13	46	7	6	5	1	41	45	0	24	29	28	22	21	14	11	10	9	8	36	
D_1_2_4_5	12	23	3	16	15	26	38	27	32	19	33	34	35	25	40	44	46	5	4	2	39	37	41	42	30	47	24	49	6	21	20	7	17	8	13	48	22	1	45	43	9	12	11	36	14	18	31	29	28	10	
D_1_2_4_5	13	15	46	35	34	27	30	38	28	8	40	21	5	22	44	23	16	32	31	24	37	39	41	42	47	33	26	49	48	2	3	4	7	25	11	10	14	17	18	19	20	13	12	36	9	6	43	29	45	1	
D_1_2_4_5	14	46	21	24	42	41	34	30	28	27	22	18	15	14	49	8	6	13	11	45	2	3	40	38	32	37	36	35	4	33	1	12	31	7	25	16	23	17	5	19	10	29	47	44	20	39	9	48	26	43	
D_1_2_4_5	15	36	21	14	24	46	45	34	33	28	22	18	17	15	49	11	9	8	5	13	6	12	1	43	42	41	40	37	3	35	30	31	27	16	10	20	29	7	23	38	39	25	4	19	26	44	2	32	47	48	
D_1_2_4_5	16	45	36	10	14	24	41	30	29	28	22	21	20	18	17	49	11	13	9	6	27	34	33	31	4	5	38	37	42	1	46	7	8	19	12	47	43	2	15	44	40	32	3	35	26	25	48	23	16	39	
D_1_2_4_5	17	45	36	29	9	24	43	41	20	14	12	11	49	6	7	1	10	31	32	33	34	35	8	37	38	42	2	47	4	5	30	27	13	25	48	22	21	19	18	28	17	46	15	44	39	3	40	23	26	16	
D_1_2_4_5	18	29	43	9	45	4	25	1	7	48	36	10	31	12	20	37	47	32	33	34	24	38	39	30	41	42	44	35	40	49	27	2	3	5	8	11	28	14	18	19	22	17	16	15	13	21	6	23	46	26	
D_1_2_4_5	19	48	29	35	37	39	26	12	31	10	19	43	25	47	4	3	2	1	20	32	30	24	38	41	42	44	45	33	40	49	23	22	18	17	6	16	7	28	13	11	9	8	27	5	46	14	36	34	21	15	
D_1_2_4_5	20	48	25	26	44	32	39	40	16	12	43	47	42	35	3	1	31	23	33	29	28	37	38	20	9	19	18	17	15	2	13	11	22	8	7	6	5	4	45	46	41	0	24	34	30	27	21	14	10	36	
D_1_2_4_5	21	44	26	16	39	23	3	40	42	32	47	46	25	48	19	4	27	2	38	34	30	31	33	35	18	37	20	17	15	43	13	12	7	6	5	1	41	45	0	24	29	28	22	21	14	11	10	9	8	36	
D_1_2_4_5	22	26	16	15	46	23	33	34	35	38	39	40	21	44	5	3	2	27	32	19	30	24	42	47	41	37	49	48	4	20	6	17	7	13	8	25	10	1	45	43	9	12	36	14	18	31	29	28	22	11	
D_1_2_4_5	23	15	46	27	14	34	28	38	30	8	40	21	5	22	44	23	16	32	31	24	37	39	41	42	47	33	35	49	25	2	3	4	6	7	26	11	10	13	17	18	19	12	36	9	20	43	29	45	48	1	
D_1_2_4_5	24	46	27	21	24	41	36	34	30	28	22	18	15	14	49	8	6	13	5	11	42	2	40	38	1	37	3	35	4	33	45	12	31	7	16	17	23	10	19	32	47	44	43	20	39	9	48	25	26	29	
D_1_2_4_5	25	45	36	21	14	24	41	34	33	28	22	18	17	15	49	11	9	8	5	13	6	12	46	1	43	42	40	37	35	30	31	27	10	19	20	7	29	47	16	44	2	39	23	3	48	4	25	32	26	38	
D_1_2_4_5	26	45	36	29	28	14	24	41	30	22	20	18	17	13	49	11	1	10	9	6	47	43	42	2	38	37	34	33	12	4	31	27	19	8	21	7	5	15	46	16	44	39	23	3	35	48	25	32	26	40	
D_1_2_4_5	27	45	36	29	9	24	43	41	31	48	20	11	49	1	7	10	12	5	32	33	34	35	4	38	42	2	44	47	37	6	30	27	13	25	22	21	8	19	18	28	14	17	46	15	39	3	40	23	26	16	
D_1_2_4_5	28	29	43	9	3	4	45	31	7	1	37	10	25	12	48	33	47	20	32	34	24	36	38	39	30	41	42	44	35	40	49	26	2	22	19	18	17	28	14	11	8	27	46	5	6	15	16	21	23	13	
D_1_2_4_5	29	26	48	12	29	20	31	35	37	38	39	25	43	44	47	4	3	2	1	10	40	42	33	32	30	28	24	49	13	22	19	18	17	16	6	7	23	11	9	8	5	46	45	27	14	36	15	34	21	41	
D_1_2_4_5	30	39	32	44	26	25	48	40	35	31	42	43	23	16	19	12	3	47	8	34	33	4	41	5	6	7	13	9	11	22	37	20	38	18	17	15	2	1	46	45	0	24	30	29	28	27	21	14	10	36	
D_1_2_4_5	31	23	3	26	16	39	42	25	19	35	15	27	40	37	46	47	38	32	4	2	44	30	33	34	48	18	20	17	43	13	12	7	6	5	1	41	45	0	24	31	29	28	22	21	14	11	10	9	8	36	
D_1_2_4_5	32	46	16	15	23	35	27	21	19	32	34	26	39	40	5	44	2	38	37	33	41	42	31	30	47	24	49	48	3	4	6	7	8	10	25	11	17	20	22	13	12	36	14	9	18	29	43	28	45	1	
D_1_2_4_5	33	46	15	24	40	34	32	30	28	27	23	22	21	16	14	49	8	5	12	47	1	44	42	41	2	39	38	37	35	3	33	13	4	10	6	7	11	17	25	18	31	19	45	43	29	9	48	36	26	20	
D_1_2_4_5	34	46	27	21	24	36	34	33	30	28	22	18	17	15	14	49	11	8	13	5	6	12	37	2	35	3	4	31	41	7	42	23	45	1	10	16	38	40	43	44	47	32	29	26	25	48	9	20	19	39	
D_1_2_4_5	35	45	36	21	14	24	41	34	33	30	28	22	18	17	49	11	10	9	8	5	13	6	12	46	1	43	42	40	38	29	31	27	15	19	20	7	47	16	44	2	23	39	37	3	35	4	25	32	26	48	
D_1_2_4_5	36	45	36	29	28	14	24	41	30	20	18	17	13	49	11	10	9	1	6	37	2	35	34	33	42	12	4	5	43	38	48	22	21	7	19	8	47	27	44	46	40	31	3	32	26	25	23	16	15	39	
D_1_2_4_5	37	45	29	36	9	18	48	43	42	41	7	10	11	31	20	24	32	30	37	34	35	28	38	40	44	47	33	27	49	25	1	2	4	5	6	8	13	12	17	19	21	22	14	15	26	39	16	3	46	23	
D_1_2_4_5	38	29	43	9	3	4	45	26	7	1	37	10	25	12	48	31	47	20	32	33	24	36	38	39	30	41	42	44	35	40	49	2	22	19	18	6	16	28	14	8	11	27	46	5	15	17	34	21	23	13	
D_1_2_4_5	39	48	39	26	3	4	47	44	43	29	20	1	25	12	37	35	2	31	28	24	33	40	42	32	38	49	22	5	6	7	8	9	10	11	23	13	15	16	17	18	19	14	36	30	41	27	45	46	21	34	
D_1_2_4_5	40	39	32	26	25	44	40	31	42	43	48	23	38	16	19	12	3	47	4	6	34	33	2	30	41	5	13	7	8	9	22	20	37	18	17	15	35	1	45	46	0	24	29	28	27	21	14	11	10	36	
D_1_2_4_5	41	23	3	16	39	26	38	27	32	19	33	15	35	37	25	44	46	4	2	47	41	42	43	34	30	40	24	49	12	1	5	6	20	7	17	13	48	45	8	9	10	22	36	14	18	31	21	29	28	11	
D_1_2_4_5	42	23	46	15	35	22	21	19	32	16	34	27	39	40	5	44	2	38	37	28	33	41	42	31	30	47	24	49	25	3	4	7	8	26	11	10	17	18	20	48	13	12	36	14	9	6	43	29	45	1	
D_1_2_4_5	43	46	21	24	40	34	32	30	28	27	23	22	18	16	15	49	13	8	14	47	1	44	42	41	2	38	37	35	3	33	31	4	10	6	7	12	25	17	11	5	19	45	43	29	39	9	48	36	26	20	
D_1_2_4_5	44	46	27	21	14	24	36	34	33	28	22	18	17	15	49	11	8	7	6	5	13	12	1	45	42	41	40	37	2	35	3	31	16	10	23	9	30	29	47	44	43	19	20	38	48	25	26	4	32	39	
D_1_2_4_5	45	14	45	21	36	30	34	22	20	18	17	13	41	28	10	9	8	6	5	11	29	40	38	42	43	46	33	31	47	24	49	1	4	19	7	12	27	15	26	2	3	44	39	37	35	23	48	32	25	16	
D_1_2_4_5	46	45	36	29	9	14	24	41	30	28	20	17	13	49	11	10	7	1	6	37	2	35	34	33	42	12	4	5	43	38	25	48	21	19	18	8	47	27	44	46	40	31	3	32	26	23	22	16	15	39	
D_1_2_4_5	47	29	45	9	36	47	48	43	42	41	7	20	10	11	31	37	24	30	32	38	34	35	28	39	40	44	33	27	49	25	1	22	19	18	17	2	14	4	12	8	6	5	46	3	13	15	16	21	23	26	
D_1_2_4_5	48	29	43	37	31	12	48	10	20	9	26	45	4	3	47	1	25	19	32	33	24	36	38	30	40	41	42	44	35	39	49	2	22	18	17	16	6	28	13	11	8	7	27	46	5	14	34	21	23	15	
D_1_2_4_5	49	48	26	44	39	37	35	12	29	40	43	47	3	2	1	25	31	28	24	33	38	42	32	23	49	7	20	19	4	18	17	8	16	15	6	5	13	22	11	10	9	21	46	45	36	34	14	30	27	41	
D_1_2_4_6	1	24	30	32	34	36	40	15	12	11	42	13	8	44	4	2	1	29	41	45	46	39	38	37	47	33	43	28	49	26	25	48	3	23	22	21	5	20	19	6	17	16	14	10	9	18	27	35	31	7	
D_1_2_4_6	2	4	24	48	21	32	34	17	37	12	10	13	40	5	43	47	38	29	41	36	35	42	33	45	31	30	39	27	49	11	6	8	9	26	14	3	15	1	19	20	22	23	25	16	2	46	28	7	18	44	
